invoice_no	fan	radiator	engine	temp	starts	low_oil	oil_light
5902	1	1	0	0	1	1	0
5903	1	1	0	1	1	0	1
5904	1	0	0	1	1	1	0
5905	0	1	1	0	1	0	1
5906	0	1	1	0	1	0	1
5907	1	1	0	1	1	1	0
5908	0	0	1	0	1	1	0
5909	1	1	0	1	1	1	0
5910	1	0	0	1	1	1	0
5911	1	0	1	0	1	0	1
5912	1	1	0	1	1	0	1
5913	1	0	1	0	1	0	1
5914	1	1	0	1	1	0	0
5915	1	1	0	0	1	1	0
5916	0	1	1	0	1	1	0
5917	1	1	0	1	1	1	0
5918	1	1	0	1	1	1	0
5919	1	0	0	1	1	0	0
5920	1	1	0	1	1	0	1
5921	0	1	1	0	0	0	1
5922	0	0	1	0	1	0	1
5923	1	0	1	0	0	0	1
5924	1	0	0	1	1	1	0
5925	0	1	0	1	1	0	1
5926	1	1	0	1	1	0	1
5927	1	1	0	1	1	0	1
5928	1	1	0	0	0	0	1
5929	0	1	1	0	1	0	1
5930	1	1	0	0	1	1	0
5931	1	1	0	0	1	1	0
5932	0	1	0	0	1	1	1
5933	1	1	0	0	1	0	1
5934	1	1	0	1	1	1	0
5935	0	0	0	1	1	0	1
5936	1	1	1	0	0	0	1
5937	1	1	0	1	1	0	1
5938	1	1	0	0	1	0	1
5939	1	1	0	0	1	0	1
5940	1	1	0	1	1	1	0
5941	0	1	1	0	1	0	1
5942	1	1	0	1	1	1	0
5943	0	1	0	1	1	1	0
5944	1	1	0	1	1	0	1
5945	1	1	0	0	1	0	1
5946	1	1	0	1	0	1	0
5947	1	1	0	0	1	0	1
5948	1	1	0	1	1	0	1
5949	0	1	1	0	1	0	1
5950	0	0	1	0	0	1	0
5951	1	0	1	0	1	0	1
5952	1	1	0	1	1	0	0
5953	0	0	0	1	1	0	1
5954	1	1	0	0	1	0	1
5955	1	0	1	0	0	0	1
5956	1	1	1	0	1	0	1
5957	1	0	1	0	0	1	0
5958	1	1	1	1	1	0	1
5959	1	1	1	0	1	1	0
5960	1	1	1	1	0	0	1
5961	1	0	0	0	1	1	0
5962	1	1	0	0	1	0	1
5963	1	1	0	0	1	0	1
5964	1	1	0	0	1	0	1
5965	1	1	0	1	1	0	1
5966	1	0	1	0	0	0	1
5967	0	1	1	0	1	0	1
5968	1	1	0	1	1	0	1
5969	1	1	0	1	1	0	1
5970	1	1	0	0	1	0	1
5971	0	1	1	0	1	1	1
5972	1	1	0	0	1	0	1
5973	1	1	1	0	1	0	1
5974	0	1	1	0	1	1	0
5975	1	0	1	1	1	0	1
5976	1	1	0	1	1	1	0
5977	1	1	0	1	1	0	1
5978	1	1	0	0	1	0	0
5979	1	1	0	1	1	0	0
5980	1	1	0	1	1	0	1
5981	1	1	1	0	0	1	0
5982	1	1	0	0	1	1	0
5983	1	0	1	0	1	1	0
5984	1	1	0	1	1	0	1
5985	1	1	0	1	1	0	1
5986	0	1	1	0	0	0	0
5987	0	1	1	0	1	1	0
5988	0	1	1	0	0	0	1
5989	1	0	1	0	1	0	1
5990	0	0	1	0	1	1	0
5991	1	1	0	0	1	0	1
5992	1	1	0	0	1	1	0
5993	1	1	0	0	1	0	1
5994	1	0	1	0	1	1	0
5995	1	1	0	1	1	0	1
5996	1	1	0	0	1	0	1
5997	0	0	1	0	1	1	0
5998	1	1	1	0	1	1	0
5999	1	1	0	1	1	0	1
6000	1	0	1	0	1	1	0
6001	1	1	0	0	1	0	1
6002	1	1	0	0	1	1	1
6003	1	1	0	1	1	0	1
6004	0	1	1	0	1	0	1
6005	1	1	0	1	1	0	1
6006	1	1	0	1	1	1	0
6007	1	1	0	1	1	0	1
6008	0	1	1	0	1	0	1
6009	1	1	0	1	1	0	1
6010	1	1	0	0	1	0	1
6011	1	0	1	0	1	1	0
6012	1	1	0	1	1	0	1
6013	1	1	0	0	1	0	1
6014	0	0	1	1	1	0	1
6015	1	1	0	1	1	0	1
6016	1	1	0	1	0	0	1
6017	1	1	0	0	1	1	0
6018	1	1	0	0	1	0	1
6019	1	1	0	0	1	0	1
6020	1	1	0	1	1	1	0
6021	1	1	0	0	0	0	1
6022	1	1	0	0	1	0	1
6023	1	1	0	1	1	1	0
6024	1	0	0	1	0	0	1
6025	1	1	0	0	1	1	0
6026	1	1	0	0	1	0	1
6027	1	1	0	1	1	0	1
6028	1	1	0	1	0	0	1
6029	1	1	0	1	0	0	1
6030	1	1	0	1	1	0	1
6031	1	1	1	0	1	0	1
6032	1	0	0	1	1	0	0
6033	1	1	0	1	1	0	1
6034	1	1	0	1	1	0	1
6035	1	1	0	1	1	1	0
6036	1	1	0	1	1	0	1
6037	1	1	0	1	1	1	0
6038	1	1	0	1	1	1	0
6039	1	1	1	0	0	0	1
6040	1	1	0	1	0	0	1
6041	0	1	1	0	0	0	1
6042	1	1	0	0	1	0	1
6043	1	1	0	1	1	0	1
6044	1	0	0	0	1	0	1
6045	1	1	0	1	1	0	1
6046	1	1	0	0	1	1	0
6047	0	1	0	1	1	0	0
6048	1	1	0	0	1	0	1
6049	1	1	0	0	1	0	1
6050	1	1	0	0	1	1	0
6051	0	1	1	1	1	1	0
6052	1	1	0	0	1	0	1
6053	1	1	0	1	1	0	1
6054	1	1	0	0	1	1	0
6055	0	1	1	0	1	1	0
6056	1	1	0	1	1	0	1
6057	1	0	1	0	1	0	1
6058	1	1	0	1	1	0	1
6059	1	1	0	1	0	0	1
6060	1	1	0	1	1	0	1
6061	1	1	0	0	1	0	1
6062	0	1	1	0	0	1	0
6063	1	1	0	0	1	0	0
6064	1	0	0	0	1	0	1
6065	1	1	0	0	1	1	0
6066	1	1	0	1	1	0	1
6067	1	1	0	0	1	0	0
6068	0	1	0	0	1	0	1
6069	1	1	0	0	1	0	1
6070	0	1	1	0	0	0	1
6071	1	1	0	0	1	0	1
6072	1	1	0	0	1	0	1
6073	1	1	0	0	1	1	0
6074	1	1	0	1	1	0	1
6075	1	1	1	0	1	0	1
6076	1	0	0	1	1	0	1
6077	1	1	0	1	1	0	1
6078	1	1	0	0	1	0	0
6079	0	1	1	0	1	0	1
6080	1	1	0	1	1	0	0
6081	1	1	0	0	1	0	1
6082	1	1	0	1	1	0	1
6083	1	1	0	1	0	1	1
6084	1	1	0	1	1	0	1
6085	1	1	0	1	1	1	0
6086	0	1	1	0	1	0	0
6087	1	1	0	0	1	0	1
6088	0	1	1	0	1	0	1
6089	1	1	0	1	1	1	0
6090	1	1	0	1	1	1	1
6091	1	1	0	0	1	0	1
6092	1	1	0	1	1	0	1
6093	1	1	0	0	1	1	0
6094	1	1	0	0	1	0	1
6095	1	0	1	0	0	0	1
6096	1	1	0	1	1	0	1
6097	1	1	0	0	1	1	0
6098	1	1	0	0	1	1	0
6099	1	1	1	0	1	1	0
6100	0	1	1	0	0	1	0
6101	1	1	1	0	1	0	1
6102	1	1	0	1	1	1	0
6103	1	0	1	0	1	0	1
6104	1	1	0	1	1	0	0
6105	1	1	0	0	1	1	0
6106	0	0	1	0	1	0	1
6107	0	0	1	0	0	1	0
6108	1	1	0	1	1	0	1
6109	1	1	0	1	1	0	1
6110	1	1	0	1	1	0	0
6111	1	1	0	0	1	1	0
6112	1	1	0	0	1	0	1
6113	1	1	0	1	1	0	1
6114	0	1	1	0	1	0	1
6115	1	1	0	0	1	0	1
6116	1	1	0	0	1	0	0
6117	1	1	0	0	1	0	1
6118	0	1	1	0	0	0	1
6119	1	1	1	0	1	1	0
6120	1	1	0	0	1	0	0
6121	1	0	1	0	1	1	1
6122	1	0	0	1	1	1	0
6123	0	1	0	1	1	1	0
6124	1	0	1	0	1	1	0
6125	0	1	1	0	1	1	0
6126	0	0	1	0	1	1	0
6127	1	1	0	1	1	0	1
6128	1	1	0	1	1	1	0
6129	1	0	1	0	1	0	1
6130	1	1	0	0	1	0	1
6131	0	0	1	0	0	0	1
6132	0	1	1	1	1	0	1
6133	0	1	0	0	1	0	1
6134	1	1	0	0	1	0	0
6135	1	1	0	0	1	0	0
6136	1	1	0	0	0	0	1
6137	1	1	0	1	1	1	0
6138	1	1	0	1	1	0	1
6139	1	1	0	1	1	0	1
6140	1	1	0	1	1	0	1
6141	1	0	0	1	1	0	1
6142	1	0	1	0	0	0	0
6143	1	0	1	0	1	0	1
6144	1	0	0	1	1	1	1
6145	1	0	1	0	1	1	0
6146	1	1	0	1	1	1	0
6147	0	0	1	0	1	0	0
6148	0	1	1	0	0	0	0
6149	1	1	0	1	1	1	0
6150	0	1	1	0	1	0	1
6151	0	1	1	1	1	0	1
6152	1	1	0	1	1	0	1
6153	1	1	0	1	0	1	0
6154	1	0	1	0	1	0	1
6155	1	1	0	1	1	0	0
6156	1	1	0	0	1	0	1
6157	1	1	0	1	1	0	0
6158	1	1	0	0	1	0	1
6159	0	1	0	1	1	0	1
6160	1	0	0	1	1	1	0
6161	1	1	1	0	1	0	1
6162	0	1	1	0	0	1	0
6163	1	1	0	1	0	0	1
6164	1	1	0	1	1	0	0
6165	0	1	1	0	1	0	1
6166	1	0	0	1	0	0	1
6167	1	1	1	0	0	0	1
6168	1	1	0	1	1	0	1
6169	1	1	0	1	1	0	0
6170	1	1	0	1	1	1	0
6171	1	1	0	1	1	0	1
6172	1	1	0	1	1	1	0
6173	1	1	0	0	1	0	1
6174	1	0	1	0	1	1	0
6175	1	1	0	0	1	1	0
6176	0	1	0	1	1	0	1
6177	0	1	0	1	1	0	1
6178	1	0	0	1	1	0	1
6179	1	1	0	1	1	0	1
6180	1	1	0	1	1	0	1
6181	1	1	0	1	1	1	0
6182	1	1	0	0	1	0	1
6183	1	1	0	1	1	1	0
6184	0	1	0	0	1	0	1
6185	1	1	0	1	1	1	0
6186	1	1	1	1	1	0	1
6187	1	1	0	0	1	0	0
6188	0	0	1	0	0	0	1
6189	1	0	1	0	1	0	1
6190	1	1	0	0	1	1	0
6191	1	1	0	1	1	1	0
6192	0	1	1	0	1	1	0
6193	0	1	1	0	0	0	1
6194	0	0	1	0	1	1	0
6195	1	1	0	1	1	1	0
6196	1	1	0	0	1	0	1
6197	1	0	0	1	1	1	0
6198	1	1	0	1	1	0	1
6199	1	1	0	1	1	1	1
6200	1	0	1	0	1	1	0
6201	1	1	0	0	1	0	0
6202	1	0	1	0	1	0	1
6203	1	1	0	1	1	0	1
6204	1	1	0	0	1	1	0
6205	1	0	0	0	1	1	0
6206	0	1	0	1	1	0	0
6207	1	1	0	1	0	1	0
6208	1	1	0	0	1	1	0
6209	1	1	0	1	1	0	1
6210	1	1	0	1	0	0	1
6211	1	1	0	0	1	0	0
6212	0	1	0	1	1	1	0
6213	0	1	1	1	0	1	0
6214	1	1	0	0	1	1	0
6215	1	1	0	0	1	0	1
6216	1	1	0	1	1	0	1
6217	1	1	0	0	1	0	1
6218	0	1	1	0	1	1	0
6219	1	1	0	0	1	1	0
6220	1	0	0	0	1	0	1
6221	1	1	0	1	1	1	0
6222	0	0	1	0	1	0	1
6223	1	1	0	1	1	0	1
6224	0	1	1	0	1	0	1
6225	0	0	0	0	1	0	0
6226	0	1	0	0	0	1	0
6227	1	1	0	0	1	1	0
6228	0	0	0	0	0	0	0
6229	0	1	1	0	1	0	1
6230	1	0	1	0	1	1	0
6231	0	1	1	0	0	0	1
6232	1	1	0	1	1	0	1
6233	1	1	1	0	1	0	1
6234	1	0	1	0	0	1	0
6235	0	1	1	0	1	0	0
6236	1	1	1	0	1	0	1
6237	1	1	0	1	1	1	0
6238	1	0	0	0	1	0	1
6239	0	1	1	1	1	0	1
6240	1	0	0	1	1	1	0
6241	0	1	1	0	1	0	1
6242	0	1	1	0	1	0	1
6243	1	1	0	0	1	0	0
6244	1	1	0	0	1	0	1
6245	1	1	0	1	1	0	1
6246	1	0	1	1	0	0	1
6247	1	1	0	0	1	0	1
6248	1	0	1	0	1	0	1
6249	1	1	0	1	1	0	1
6250	1	0	1	0	0	0	1
6251	1	1	0	1	0	0	1
6252	1	0	1	0	1	0	1
6253	1	1	0	1	1	0	1
6254	1	0	1	0	1	1	0
6255	1	1	0	1	1	0	0
6256	1	1	0	1	1	1	0
6257	1	1	0	0	1	1	0
6258	1	1	1	0	1	0	0
6259	1	1	0	1	1	0	1
6260	0	1	1	1	1	0	1
6261	1	1	0	0	1	1	0
6262	1	1	0	0	1	0	1
6263	0	1	1	0	1	0	1
6264	1	1	0	1	1	1	0
6265	1	0	1	0	1	1	1
6266	1	1	0	1	1	0	0
6267	1	1	0	1	1	0	1
6268	1	0	1	1	1	0	1
6269	1	1	0	0	1	1	1
6270	1	1	0	1	1	0	1
6271	0	1	1	1	0	1	1
6272	1	1	0	0	1	0	1
6273	1	1	0	0	1	0	1
6274	1	1	0	0	1	0	0
6275	1	1	0	1	0	0	1
6276	1	0	0	1	1	0	1
6277	0	0	1	0	0	1	0
6278	1	1	0	1	0	0	1
6279	1	0	1	0	0	1	0
6280	1	1	0	1	1	0	1
6281	1	1	1	0	0	1	0
6282	0	1	1	0	0	1	0
6283	1	1	0	1	1	0	1
6284	0	1	0	0	1	0	0
6285	1	1	0	1	1	1	0
6286	0	1	1	0	1	0	1
6287	1	1	0	0	0	1	0
6288	1	1	0	1	0	0	1
6289	1	0	1	0	1	1	0
6290	1	1	0	0	1	0	1
6291	1	1	0	1	1	1	0
6292	1	1	0	0	1	0	1
6293	1	1	1	0	1	0	1
6294	1	1	0	0	1	0	1
6295	1	0	1	0	1	1	0
6296	1	0	1	0	0	1	0
6297	1	0	1	0	1	0	1
6298	1	1	0	1	1	0	1
6299	1	1	0	0	1	1	0
6300	1	1	0	1	1	0	1
6301	1	1	0	0	1	1	0
6302	1	1	0	1	1	1	0
6303	1	1	0	1	1	0	1
6304	0	1	1	0	0	0	1
6305	1	1	0	0	1	0	0
6306	1	1	0	0	1	1	0
6307	1	1	0	1	1	0	1
6308	0	0	1	0	1	1	0
6309	1	1	0	1	1	0	1
6310	1	1	0	0	1	0	1
6311	1	1	0	0	1	0	1
6312	1	0	1	0	1	0	1
6313	1	1	1	0	0	0	1
6314	1	1	0	1	1	0	1
6315	1	1	0	1	1	0	1
6316	1	1	0	0	1	1	0
6317	1	0	0	0	1	0	1
6318	0	1	0	1	1	0	0
6319	0	1	1	0	1	0	0
6320	0	1	1	0	1	0	0
6321	1	0	0	1	1	0	1
6322	1	1	0	0	1	0	1
6323	1	1	0	1	1	1	0
6324	1	0	0	1	1	0	1
6325	1	1	0	0	1	1	0
6326	0	1	1	0	1	0	1
6327	1	1	0	0	1	0	1
6328	0	1	1	0	1	1	0
6329	1	0	1	0	1	1	0
6330	0	1	1	0	1	1	0
6331	1	1	0	0	1	0	1
6332	0	0	1	0	0	0	0
6333	1	0	1	1	1	0	0
6334	0	1	1	1	1	0	1
6335	1	1	0	1	1	0	1
6336	1	1	0	0	1	0	1
6337	0	1	0	0	1	0	0
6338	1	1	0	1	1	1	0
6339	1	0	0	1	1	0	0
6340	1	0	1	0	0	0	1
6341	1	1	0	0	1	0	0
6342	1	1	0	1	0	1	0
6343	0	0	1	0	0	0	0
6344	1	1	0	1	1	1	0
6345	1	1	0	0	1	0	1
6346	0	1	1	0	1	1	0
6347	1	1	0	1	1	0	0
6348	1	1	0	1	1	0	1
6349	1	0	1	0	1	0	0
6350	1	1	1	0	0	0	1
6351	1	1	0	1	1	0	0
6352	1	0	0	1	1	0	1
6353	1	1	0	1	1	1	1
6354	0	1	0	1	1	1	0
6355	1	1	0	1	1	1	0
6356	1	0	0	1	1	0	1
6357	1	1	1	0	1	0	1
6358	1	1	0	0	1	0	0
6359	0	1	1	0	1	0	0
6360	1	1	0	1	1	0	1
6361	1	1	0	0	1	0	1
6362	1	1	1	1	1	0	0
6363	1	0	0	1	0	1	0
6364	1	0	0	1	1	1	0
6365	1	0	0	1	1	0	1
6366	1	0	0	0	1	0	1
6367	1	1	0	1	1	0	0
6368	1	1	0	1	1	0	1
6369	1	1	0	1	1	0	0
6370	1	1	0	0	1	1	0
6371	0	1	0	1	1	0	1
6372	0	1	1	0	0	1	0
6373	1	1	0	0	1	1	1
6374	1	1	0	1	1	0	1
6375	1	0	1	0	1	0	1
6376	1	0	0	1	1	0	1
6377	1	1	0	0	1	0	1
6378	1	1	0	1	1	0	1
6379	1	1	0	0	1	0	1
6380	1	1	0	1	1	0	1
6381	1	0	1	0	0	0	1
6382	1	0	1	1	0	0	1
6383	1	0	1	0	0	0	1
6384	0	0	1	1	0	0	1
6385	1	1	0	1	1	0	0
6386	0	0	1	0	1	0	0
6387	1	1	0	0	1	0	1
6388	0	1	1	0	0	0	0
6389	0	1	1	0	1	0	0
6390	1	1	0	0	1	0	0
6391	1	0	1	0	1	0	1
6392	1	1	0	0	1	0	1
6393	1	1	0	0	1	0	1
6394	0	1	0	1	1	1	0
6395	1	1	0	1	1	1	0
6396	1	0	0	1	1	0	0
6397	1	1	1	0	1	0	1
6398	1	1	1	0	0	1	0
6399	1	1	0	1	0	0	1
6400	1	1	1	0	1	0	1
6401	0	1	1	0	1	0	1
6402	1	1	1	0	1	0	1
6403	1	1	0	1	1	0	1
6404	1	1	1	0	0	0	0
6405	1	1	0	0	0	0	0
6406	1	1	0	1	1	0	1
6407	0	1	1	0	1	0	1
6408	1	1	0	0	1	0	1
6409	0	1	1	0	1	0	1
6410	1	0	0	1	1	0	0
6411	0	1	1	1	0	1	0
6412	1	1	0	1	1	0	1
6413	1	1	1	0	0	0	1
6414	1	1	0	0	1	1	0
6415	1	1	0	0	1	0	1
6416	1	1	0	0	1	0	1
6417	1	1	0	0	1	1	0
6418	0	1	1	0	1	1	0
6419	1	0	1	0	1	0	1
6420	0	1	1	1	0	0	1
6421	1	1	0	1	1	1	0
6422	1	1	0	0	0	0	1
6423	1	1	0	1	1	1	0
6424	0	0	0	1	1	1	0
6425	1	1	1	0	1	0	1
6426	1	1	0	0	1	0	1
6427	1	1	0	0	0	0	1
6428	1	1	0	1	1	0	1
6429	1	1	0	0	1	1	0
6430	1	0	0	0	1	0	1
6431	1	0	0	0	1	0	1
6432	1	1	0	1	0	0	1
6433	1	1	0	0	1	1	0
6434	1	1	0	0	1	1	0
6435	0	1	1	0	1	1	0
6436	1	1	0	0	1	1	0
6437	1	1	0	0	1	1	1
6438	1	1	0	0	1	0	1
6439	0	0	0	1	1	1	0
6440	0	1	1	0	1	0	0
6441	1	1	0	0	1	1	0
6442	0	1	0	0	1	1	0
6443	1	1	0	1	1	0	0
6444	1	1	1	0	1	0	1
6445	1	0	0	0	1	0	0
6446	0	1	1	0	1	0	1
6447	1	1	0	1	1	0	1
6448	1	1	0	0	1	0	1
6449	1	1	0	0	1	0	1
6450	0	0	0	1	1	0	1
6451	1	1	0	0	1	0	1
6452	1	1	0	0	1	0	1
6453	1	0	0	0	1	1	0
6454	1	1	0	0	1	1	0
6455	1	1	0	1	0	0	1
6456	1	1	0	1	1	1	0
6457	1	1	0	0	1	0	1
6458	1	1	0	0	1	1	0
6459	1	1	1	0	1	1	0
6460	1	1	0	0	1	1	1
6461	1	0	0	1	1	0	1
6462	1	1	0	0	1	0	1
6463	0	1	1	0	1	0	1
6464	0	1	1	0	0	0	1
6465	1	1	0	0	1	0	1
6466	1	0	0	1	1	0	1
6467	1	1	0	1	1	0	1
6468	1	1	0	0	1	0	1
6469	1	1	1	0	0	0	1
6470	1	1	0	1	1	1	0
6471	1	1	0	1	0	1	0
6472	1	1	0	0	1	0	1
6473	1	1	0	0	1	0	1
6474	0	1	1	0	1	1	0
6475	1	0	1	0	0	0	0
6476	1	1	0	0	1	0	1
6477	1	1	0	1	1	0	1
6478	1	1	0	1	1	0	0
6479	1	0	1	0	1	0	1
6480	1	1	0	0	1	1	0
6481	1	1	1	0	1	0	0
6482	1	1	0	1	1	0	0
6483	0	1	1	0	1	0	1
6484	1	1	0	1	1	0	1
6485	1	1	0	1	1	1	0
6486	1	1	1	1	0	0	1
6487	1	1	0	0	1	0	1
6488	1	0	0	1	1	1	0
6489	0	1	1	0	1	0	1
6490	1	0	1	0	1	0	0
6491	1	1	0	0	1	0	1
6492	1	1	0	0	1	0	1
6493	0	1	1	0	1	0	1
6494	1	1	0	0	1	0	1
6495	1	0	1	0	0	0	1
6496	1	1	0	1	1	0	0
6497	1	1	0	1	0	0	1
6498	0	0	1	0	1	1	0
6499	1	1	0	0	0	1	0
6500	1	1	0	0	1	0	0
6501	0	1	1	0	0	0	1
6502	1	0	0	0	1	0	1
6503	1	1	0	1	1	0	1
6504	1	1	0	0	0	0	1
6505	1	0	1	0	1	1	0
6506	1	1	0	1	1	0	1
6507	1	1	0	1	1	0	1
6508	1	1	0	1	1	1	0
6509	1	1	0	1	0	0	0
6510	1	1	0	0	1	0	1
6511	1	0	0	1	1	0	1
6512	1	1	0	1	1	1	0
6513	0	0	0	0	1	1	0
6514	0	1	0	1	1	0	1
6515	1	0	1	0	1	0	1
6516	1	1	0	0	1	0	1
6517	1	1	0	0	1	1	0
6518	1	0	1	1	1	0	1
6519	1	1	0	0	1	0	1
6520	1	1	0	1	1	0	1
6521	0	0	1	0	1	1	0
6522	1	1	0	0	1	0	1
6523	0	0	1	0	1	1	0
6524	1	1	0	1	1	0	1
6525	1	1	0	0	1	0	1
6526	0	1	1	0	0	0	1
6527	1	1	0	0	1	0	0
6528	0	0	1	0	1	1	0
6529	1	1	0	1	1	1	0
6530	1	1	0	0	1	0	1
6531	1	1	0	1	1	1	0
6532	1	1	0	1	0	1	0
6533	0	1	1	0	1	0	1
6534	0	1	0	1	1	0	0
6535	1	1	0	1	1	0	1
6536	1	1	0	0	1	1	0
6537	1	1	0	1	1	0	1
6538	1	1	0	0	1	0	1
6539	0	1	1	1	1	0	1
6540	0	0	1	0	1	0	1
6541	0	0	1	0	1	1	0
6542	1	1	0	1	1	0	1
6543	0	1	1	0	0	0	1
6544	1	1	0	0	1	0	1
6545	1	1	0	1	1	1	0
6546	0	1	1	0	0	0	1
6547	1	1	1	0	1	0	1
6548	1	0	1	0	1	0	1
6549	1	0	1	0	1	0	1
6550	1	1	0	0	1	0	1
6551	1	1	0	1	1	1	0
6552	1	1	0	1	1	0	1
6553	1	1	0	0	1	1	1
6554	1	1	0	1	1	1	0
6555	1	0	1	0	1	1	0
6556	1	1	0	1	1	1	0
6557	1	1	0	1	1	0	0
6558	1	1	0	0	1	1	0
6559	1	1	0	1	1	0	1
6560	1	0	1	0	1	0	0
6561	1	1	0	1	1	1	0
6562	1	0	0	1	1	0	0
6563	1	0	0	1	1	0	1
6564	0	0	0	1	1	1	0
6565	0	1	0	1	1	0	1
6566	1	1	0	0	1	0	0
6567	1	0	1	0	1	0	1
6568	1	1	0	1	1	0	1
6569	1	1	0	0	1	0	1
6570	1	1	0	1	1	0	1
6571	1	1	0	1	1	0	1
6572	1	1	0	0	1	1	1
6573	0	1	1	1	1	1	0
6574	1	1	0	0	1	0	1
6575	0	1	0	1	1	0	1
6576	0	1	0	1	1	0	0
6577	1	1	0	0	1	1	0
6578	1	1	0	1	1	1	0
6579	1	1	0	0	1	0	1
6580	1	1	0	1	1	1	0
6581	1	1	0	0	1	1	0
6582	0	1	0	1	0	1	0
6583	1	0	1	0	1	1	0
6584	1	1	0	0	1	0	1
6585	1	0	1	0	1	1	0
6586	1	1	0	1	1	1	0
6587	1	1	0	1	1	1	0
6588	1	1	0	1	1	0	1
6589	1	1	0	0	1	0	1
6590	0	1	0	1	1	0	0
6591	1	1	0	0	1	0	1
6592	1	1	0	1	1	1	0
6593	1	1	0	1	1	0	1
6594	1	1	0	0	0	0	1
6595	1	0	1	0	1	1	0
6596	1	0	1	0	1	0	1
6597	0	1	0	1	1	0	1
6598	1	0	0	0	1	1	0
6599	1	1	0	1	1	1	0
6600	1	1	0	1	1	0	1
6601	1	0	0	1	1	0	1
6602	1	1	0	0	1	1	0
6603	1	1	0	1	1	0	1
6604	1	1	0	0	1	0	1
6605	1	1	0	0	1	0	1
6606	1	1	0	1	1	1	1
6607	0	1	1	0	0	0	1
6608	1	1	0	0	1	1	0
6609	0	1	1	0	0	0	0
6610	1	1	0	0	1	0	1
6611	1	1	0	0	1	0	1
6612	1	0	1	0	0	0	1
6613	1	1	0	0	1	1	0
6614	1	0	1	0	1	0	0
6615	1	1	0	1	1	0	0
6616	1	1	0	0	1	0	1
6617	1	1	0	1	1	1	0
6618	1	1	0	1	1	1	0
6619	1	1	0	0	1	1	0
6620	1	1	0	1	1	1	1
6621	1	1	0	1	1	0	0
6622	1	0	0	1	1	1	0
6623	1	1	0	1	1	1	1
6624	1	1	0	1	1	0	0
6625	1	1	0	0	1	0	1
6626	1	1	0	0	1	0	1
6627	1	1	0	0	1	0	0
6628	0	0	1	0	0	0	0
6629	1	1	0	0	1	1	0
6630	0	1	0	1	1	1	0
6631	1	1	0	1	1	0	0
6632	0	1	1	1	0	0	0
6633	0	0	0	0	1	0	1
6634	1	1	0	0	1	0	1
6635	1	1	0	0	1	1	0
6636	1	1	0	0	1	0	1
6637	1	1	0	0	1	0	0
6638	1	1	0	0	0	0	1
6639	1	1	0	1	1	0	1
6640	0	1	1	0	1	0	1
6641	1	1	0	1	1	0	0
6642	1	1	0	0	1	1	0
6643	0	1	1	0	1	0	0
6644	1	1	1	0	1	0	1
6645	1	1	0	0	1	0	1
6646	1	1	0	1	1	0	1
6647	1	1	0	0	1	1	0
6648	1	1	0	1	1	1	0
6649	1	1	0	1	1	0	1
6650	0	1	1	1	1	0	1
6651	1	1	0	0	1	0	1
6652	0	1	0	1	1	0	1
6653	1	0	1	0	1	0	0
6654	1	1	0	0	1	0	1
6655	1	1	0	1	1	0	0
6656	1	1	0	1	1	0	1
6657	1	1	0	0	1	0	0
6658	1	1	0	0	1	0	1
6659	1	0	1	0	1	0	1
6660	1	1	0	1	1	0	1
6661	1	1	0	1	1	0	1
6662	1	1	0	0	1	0	1
6663	1	1	0	1	1	0	1
6664	1	1	1	0	0	1	0
6665	1	1	0	1	1	0	1
6666	1	1	0	0	1	0	1
6667	1	1	0	0	1	0	1
6668	1	1	0	1	1	0	1
6669	0	1	1	0	1	0	1
6670	1	1	0	1	0	1	0
6671	1	1	0	0	1	0	1
6672	1	0	0	0	1	0	0
6673	0	1	1	1	1	1	0
6674	0	0	1	0	1	0	1
6675	1	1	0	0	1	0	1
6676	0	1	0	1	1	0	0
6677	1	1	0	1	1	0	1
6678	1	1	0	1	1	0	1
6679	0	1	0	0	1	0	1
6680	1	1	0	1	1	0	1
6681	0	0	1	0	0	0	1
6682	1	1	0	0	1	1	0
6683	1	1	0	1	0	0	1
6684	0	0	0	0	1	0	1
6685	1	0	0	0	1	1	0
6686	0	0	0	1	0	1	0
6687	1	1	0	0	1	0	0
6688	1	1	0	0	1	0	1
6689	1	1	0	1	0	0	0
6690	1	1	0	1	1	1	1
6691	1	1	0	1	1	0	1
6692	0	1	0	1	1	0	0
6693	1	1	0	1	1	0	1
6694	1	0	0	1	1	0	1
6695	1	1	0	0	1	0	1
6696	1	1	1	0	1	0	1
6697	1	1	0	1	1	0	1
6698	1	1	0	1	1	1	0
6699	1	0	0	1	0	1	0
6700	1	0	1	0	0	0	1
6701	1	1	0	1	1	0	0
6702	1	1	0	0	0	0	1
6703	0	1	1	0	1	1	0
6704	1	1	0	1	0	0	1
6705	0	1	1	1	0	0	1
6706	1	1	0	0	1	0	1
6707	1	1	0	1	1	1	0
6708	1	1	0	0	1	0	0
6709	1	1	0	0	1	0	1
6710	1	1	0	1	1	1	1
6711	0	0	1	0	0	1	0
6712	0	1	1	0	0	0	0
6713	1	1	0	0	1	0	1
6714	1	1	0	1	1	0	0
6715	1	1	0	0	1	1	0
6716	1	1	0	0	1	1	0
6717	0	1	1	0	1	0	1
6718	1	0	0	0	1	0	1
6719	1	1	0	1	0	0	1
6720	0	1	1	1	1	0	1
6721	1	1	0	0	1	1	1
6722	1	1	0	1	1	1	0
